order_id,brand_id,time_slot_id,zone_id,orders_date,platform_id,gross_revenue,food_cost,packing_cost,platform_commission_pct,customer_delivery_paid,discount_applied,order_status,delivery_cost_brand
ORD-040261,1,7,2,2024-01-01,2,217.11,77.86,19.28,0.22,28.34,44.08,Delivered,35
ORD-040262,3,8,1,2024-03-24,3,332.81,155.53,18.51,0.05,21.3,8.78,Delivered,25
ORD-040263,2,5,2,2024-04-06,1,324.98,118.68,24.24,0.25,27.13,28.29,Delivered,35
ORD-040264,1,10,4,2023-07-11,1,232.33,90.12,15.69,0.25,49.98,32.07,Delivered,70
ORD-040265,3,6,2,2023-11-23,3,310.46,142.44,20.99,0.05,32.91,13.71,Delivered,35
ORD-040266,2,5,1,2023-04-03,1,342.42,120.45,20.43,0.25,24.69,41.3,Delivered,25
ORD-040267,1,9,5,2024-04-21,1,197.76,73.34,18.13,0.25,67.42,34.79,Delivered,90
ORD-040268,6,6,3,2024-04-23,2,172.89,51.6,10.41,0.22,37.04,25.46,Delivered,45
ORD-040269,1,9,2,2023-07-22,1,272.71,104.17,17.68,0.25,28.89,41.23,Delivered,35
ORD-040270,6,10,5,2023-04-27,2,175.82,49.38,11.71,0.22,57.28,34.72,Cancelled,90
ORD-040271,2,5,2,2023-02-24,2,314.3,99.4,17.95,0.22,26.54,65.8,Delivered,35
ORD-040272,1,8,2,2023-12-12,2,288.79,103.49,18.51,0.22,30.88,58.82,Delivered,35
ORD-040273,1,7,3,2023-03-10,2,207.28,77.84,14.04,0.22,40.67,34.31,Delivered,45
ORD-040274,3,8,2,2024-02-03,1,317.81,133.16,20.38,0.25,36.29,40.4,Delivered,35
ORD-040275,3,8,1,2024-02-02,3,248.1,116.71,17.25,0.05,21.15,4.95,Delivered,25
ORD-040276,5,3,5,2023-12-31,1,226.29,71.12,15,0.25,60.27,39.14,Delivered,90
ORD-040277,5,8,2,2024-05-08,2,198.95,60.3,12.98,0.22,30.89,40.27,Cancelled,35
ORD-040278,1,10,2,2023-08-30,1,196.95,74.65,16.45,0.25,32.91,31.06,Delivered,35
ORD-040279,1,7,4,2024-05-21,1,220.11,89.15,18.94,0.25,53.45,21.99,Delivered,70
ORD-040280,1,4,3,2023-01-28,2,232.58,90.32,14.2,0.22,36.05,31.86,Delivered,45
ORD-040281,3,9,1,2023-03-26,1,343.26,151.5,23.66,0.25,18.63,27.63,Delivered,25
ORD-040282,1,4,3,2023-09-16,2,203.28,77.51,21.03,0.22,43.64,31.04,Delivered,45
ORD-040283,1,2,3,2023-12-23,1,213.75,124.86,19.09,0.25,37.07,30.25,Delivered,45
ORD-040284,4,8,2,2023-01-26,1,317.71,100.32,17.99,0.25,29.5,84.41,Delivered,35
ORD-040285,1,8,5,2023-12-08,2,244.36,86.96,18.79,0.22,60.98,51.12,Delivered,90
ORD-040286,1,7,5,2023-07-26,2,181.43,68.33,18.4,0.22,58.26,29.59,Delivered,90
ORD-040287,2,4,2,2024-05-13,1,328.38,115.36,20.41,0.25,26.05,39.97,Cancelled,35
ORD-040288,3,7,2,2023-11-19,3,248.32,113.92,18.74,0.05,30.06,10.98,Delivered,35
ORD-040289,1,4,1,2023-12-20,1,225.06,85.84,19.47,0.25,15.98,34.31,Delivered,25
ORD-040290,4,10,1,2024-06-09,2,273.12,95.16,19.56,0.22,20.62,51.82,Delivered,25
ORD-040291,5,5,3,2024-03-18,2,238.99,74.88,14.62,0.22,44.59,41.94,Delivered,45
ORD-040292,3,6,2,2023-09-30,1,264.63,111.33,19.84,0.25,25.96,32.7,Delivered,35
ORD-040293,4,9,2,2023-10-20,2,284.35,106.05,19.45,0.22,29.02,37.72,Delivered,35
ORD-040294,2,7,2,2024-01-19,1,336.03,122.47,20.5,0.25,30.58,29.86,Delivered,35
ORD-040295,6,5,2,2023-05-25,1,174.49,52.58,10.87,0.25,28.5,24.26,Delivered,35
ORD-040296,2,3,1,2023-03-08,1,363.13,99.05,20.9,0.25,20.62,115.5,Delivered,25
ORD-040297,3,5,4,2023-07-28,1,181.26,73.79,19.65,0.25,58.19,27.54,Cancelled,70
ORD-040298,2,9,2,2024-03-25,1,350.26,118.67,23.93,0.25,26.61,53.58,Delivered,35
ORD-040299,3,6,3,2023-06-28,1,248.09,103.08,19.43,0.25,42.91,33.34,Delivered,45
ORD-040300,3,5,4,2023-04-09,2,230.26,92.38,21.13,0.22,48.37,37.8,Delivered,70
ORD-040301,2,2,3,2023-06-06,1,371.68,135.47,22.67,0.25,39.54,33.01,Delivered,45
ORD-040302,3,6,4,2024-02-02,1,327.99,143.19,24.69,0.25,50.39,29.67,Delivered,70
ORD-040303,1,5,2,2023-12-31,3,259.37,110.7,18.54,0.05,35.06,13.36,Delivered,35
ORD-040304,3,10,1,2024-02-07,2,312.52,126.43,20.31,0.22,18.61,49.13,Delivered,25
ORD-040305,2,4,2,2023-08-03,1,391.37,130.48,21.79,0.25,32.25,65.17,Delivered,35
ORD-040306,6,9,4,2024-05-20,2,158.23,44.2,11.83,0.22,49.44,31.95,Delivered,70
ORD-040307,5,4,2,2023-10-05,2,228.59,70.39,12.37,0.22,30.22,43.36,Delivered,35
ORD-040308,3,3,2,2023-11-11,2,301.06,113.67,25.24,0.22,27.81,64.25,Delivered,35
ORD-040309,3,1,2,2024-06-10,1,264.25,106.28,20.65,0.25,31.57,42.84,Delivered,35
ORD-040310,5,4,1,2024-06-23,2,227.08,74.09,16.43,0.22,19.77,32.1,Delivered,25
ORD-040311,3,9,4,2024-01-26,1,287.88,99.13,18.12,0.25,48.66,81.36,Delivered,70
ORD-040312,3,5,1,2024-06-09,1,198.77,84.51,19.16,0.25,21.1,22.71,Delivered,25
ORD-040313,3,8,1,2023-11-23,2,309.23,118.98,19.46,0.22,20.11,61.35,Delivered,25
ORD-040314,5,4,1,2023-07-26,3,214.68,78.37,15.97,0.05,19.29,8.44,Delivered,25
ORD-040315,2,9,5,2023-07-30,1,330.72,109.22,21.39,0.25,61.37,57.67,Delivered,90
ORD-040316,5,7,3,2023-12-03,1,174.79,58.33,13.15,0.25,40.35,21.3,Delivered,45
ORD-040317,3,5,2,2023-12-26,1,285.44,112.68,18.88,0.25,31.42,50.69,Delivered,35
ORD-040318,3,3,4,2023-09-30,1,277.76,122.33,16.27,0.25,49.69,22.91,Delivered,70
ORD-040319,6,5,2,2024-05-12,3,201.11,67.92,11.87,0.05,30.55,7.06,Delivered,35
ORD-040320,3,7,2,2023-09-24,1,269.26,115.3,17.28,0.25,26.59,29.05,Delivered,35
ORD-040321,3,6,3,2023-07-07,1,321.14,129.25,20.37,0.25,41.52,51.87,Delivered,45
ORD-040322,3,4,1,2023-01-07,1,231.84,92.33,22.15,0.25,19.36,39.49,Delivered,25
ORD-040323,6,5,1,2024-06-19,2,227.8,66.15,12.82,0.22,19.72,38.79,Delivered,25
ORD-040324,3,8,1,2024-04-12,1,181.36,75.48,20.06,0.25,17.44,24.11,Delivered,25
ORD-040325,2,10,1,2024-01-01,1,426.57,140.75,21.73,0.25,20.76,74.7,Delivered,25
ORD-040326,3,10,2,2024-04-15,1,235.03,98,17.13,0.25,29.29,30.87,Delivered,35
ORD-040327,6,10,4,2024-04-08,1,245.11,78.35,12.67,0.25,46.16,21.25,Delivered,70
ORD-040328,3,3,1,2024-06-03,1,255.28,109.31,20.46,0.25,20.39,27.56,Delivered,25
ORD-040329,1,4,2,2023-09-03,2,239.5,84.6,22.76,0.22,29.39,51.5,Delivered,35
ORD-040330,3,9,3,2023-12-01,2,233.43,95.72,20.2,0.22,34.79,34.01,Delivered,45
ORD-040331,2,9,3,2023-03-16,1,341.76,123.86,20.98,0.25,40.34,32.12,Delivered,45
ORD-040332,4,6,4,2024-06-17,1,211.69,76.27,18,0.25,56.77,34.31,Delivered,70
ORD-040333,2,7,2,2024-06-25,2,391.98,137.82,20.71,0.22,30.05,47.42,Delivered,35
ORD-040334,2,6,2,2024-03-28,2,403.09,133.87,21.04,0.22,29.91,68.41,Cancelled,35
ORD-040335,3,4,4,2023-10-07,1,341.67,148.18,18.19,0.25,52.93,32.97,Delivered,70
ORD-040336,1,7,3,2023-11-01,2,235.5,89.38,18.15,0.22,37.14,36.87,Delivered,45
ORD-040337,1,7,4,2023-09-28,2,143.58,54.77,18.72,0.22,48.52,21.86,Delivered,70
ORD-040338,5,6,1,2023-07-18,1,240.05,77.57,17.69,0.25,20.17,35.93,Refunded,25
ORD-040339,6,9,1,2023-11-15,3,143.16,48.03,13.19,0.05,20.66,5.94,Delivered,25
ORD-040340,6,10,2,2023-02-11,1,200.5,61.54,12.34,0.25,30.56,24.66,Delivered,35
ORD-040341,6,5,3,2024-06-28,1,173.69,54.54,12.65,0.25,42.51,17.85,Delivered,45
ORD-040342,6,9,2,2023-09-23,2,199.5,58.37,12.03,0.22,33.55,32.74,Delivered,35
ORD-040343,4,5,3,2024-06-02,3,258.63,105.33,15.28,0.05,40.4,13.68,Delivered,45
ORD-040344,4,9,2,2024-02-26,1,214.43,76.32,19.5,0.25,27.09,36.94,Delivered,35
ORD-040345,2,7,1,2023-07-16,1,388.61,135.03,22.57,0.25,19.21,51.03,Delivered,25
ORD-040346,3,6,1,2023-06-08,2,270.33,104.72,17.84,0.22,19.98,52.17,Cancelled,25
ORD-040347,3,9,5,2024-06-29,1,302.77,120.98,21.8,0.25,59.39,50.73,Delivered,90
ORD-040348,4,9,3,2024-03-22,2,265.43,96.1,20.19,0.22,45.51,41.94,Delivered,45
ORD-040349,3,10,2,2023-06-24,2,205.86,81.59,19.38,0.22,27.87,35.89,Delivered,35
ORD-040350,2,8,3,2023-02-22,3,336.4,129.66,20.33,0.05,36.49,12.24,Delivered,45
ORD-040351,5,6,3,2024-02-12,2,263.26,83.39,16.29,0.22,42.86,43.8,Cancelled,45
ORD-040352,4,7,1,2023-07-23,1,238.46,89.6,19.32,0.25,18.62,30.08,Delivered,25
ORD-040353,2,10,5,2023-06-08,1,329.49,116.88,22.3,0.25,60.39,37.3,Delivered,90
ORD-040354,3,7,4,2024-03-03,1,188.92,79.76,18.86,0.25,54.4,22.75,Delivered,70
ORD-040355,5,7,2,2024-02-02,2,265.69,88.26,11.78,0.22,28.55,33.44,Cancelled,35
ORD-040356,4,9,4,2023-10-23,2,238.75,84.64,20.84,0.22,52.15,41.91,Delivered,70
ORD-040357,3,6,4,2024-06-08,1,275.58,116.47,18.79,0.25,46.4,32.94,Delivered,70
ORD-040358,4,9,5,2024-02-03,1,212.06,82.05,17.44,0.25,66.36,21.25,Delivered,90
ORD-040359,1,9,2,2024-05-17,1,216.77,88.32,17.31,0.25,29.24,20.5,Delivered,35
ORD-040360,3,1,2,2023-05-19,1,234,97.66,19.34,0.25,29.58,30.55,Delivered,35
ORD-040361,2,6,1,2023-07-20,2,252.56,86.47,21.53,0.22,19.64,36.39,Delivered,25
ORD-040362,1,10,1,2023-03-20,1,223.23,92.19,16.22,0.25,19.91,18.36,Delivered,25
ORD-040363,4,3,1,2023-07-24,2,284.31,106.01,21.13,0.22,20.28,37.78,Delivered,25
ORD-040364,2,6,2,2024-06-20,1,295.61,106.32,22.12,0.25,30.7,29.82,Cancelled,35
ORD-040365,3,9,4,2024-06-16,1,246.5,108.36,16.63,0.25,46.06,20.76,Delivered,70
ORD-040366,3,7,4,2024-03-16,2,286.8,118.53,19.36,0.22,51.36,39.86,Delivered,70
ORD-040367,3,9,2,2023-11-12,1,341.09,129.9,18.87,0.25,29.02,70.47,Delivered,35
ORD-040368,3,9,4,2024-03-25,1,293.61,96.51,20.9,0.25,49.34,92.54,Delivered,70
ORD-040369,3,5,4,2023-11-30,2,269.91,107.88,16.72,0.22,50.34,45.17,Cancelled,70
ORD-040370,5,4,2,2023-01-03,2,246.57,80.01,13.26,0.22,30.69,36.02,Delivered,35
ORD-040371,1,9,5,2023-11-04,2,180.72,71.51,17.81,0.22,57.46,21.8,Delivered,90
ORD-040372,1,6,2,2023-12-25,3,213.69,87.77,18.67,0.05,29.54,18.65,Delivered,35
ORD-040373,4,6,3,2023-07-03,3,223.91,92.01,16.52,0.05,32.8,9.93,Delivered,45
ORD-040374,3,8,4,2023-05-28,1,229.91,95.71,18.3,0.25,51.42,30.52,Delivered,70
ORD-040375,2,10,3,2023-07-07,1,376.51,129,24.67,0.25,42.03,54,Delivered,45
ORD-040376,3,5,2,2024-01-06,2,301.93,114.5,21.96,0.22,27.51,63.38,Delivered,35
ORD-040377,4,9,1,2023-04-20,1,263.09,97.49,19.59,0.25,17.55,36.36,Delivered,25
ORD-040378,4,9,1,2024-02-24,1,176.43,66.88,17.3,0.25,16.85,20.89,Delivered,25
ORD-040379,3,9,3,2023-09-22,2,255.68,106.27,22.54,0.22,34.18,34.28,Delivered,45
ORD-040380,1,7,1,2023-08-17,2,244.55,87.62,19.2,0.22,18.81,49.85,Delivered,25
ORD-040381,2,9,1,2024-04-06,1,392.31,136.19,19.47,0.25,19.46,51.83,Delivered,25
ORD-040382,2,1,3,2023-11-06,1,455.26,164.72,19.94,0.25,35.64,43.45,Delivered,45
ORD-040383,5,6,3,2023-08-30,3,197.23,73.75,12.17,0.05,42.42,3.16,Delivered,45
ORD-040384,3,4,3,2024-05-09,2,339.14,136.43,21.83,0.22,39.2,54.92,Delivered,45
ORD-040385,4,8,4,2023-08-25,3,280.4,118.04,17.51,0.05,50.62,5.88,Delivered,70
ORD-040386,6,9,1,2024-04-29,1,213.83,64.53,10.59,0.25,19.44,29.46,Delivered,25
ORD-040387,3,6,1,2023-11-05,2,295.57,124.29,17.39,0.22,20.16,36.64,Delivered,25
ORD-040388,2,8,5,2023-05-31,1,274.06,97.23,25.33,0.25,56.11,30.99,Delivered,90
ORD-040389,1,10,3,2023-12-31,3,211.16,92.09,14.4,0.05,36.21,6.52,Delivered,45
ORD-040390,1,10,3,2023-07-14,1,216.35,83.74,16.86,0.25,45.16,30.25,Cancelled,45
ORD-040391,2,5,2,2023-04-21,1,372.09,123.56,20.96,0.25,32.08,63.18,Delivered,35
ORD-040392,2,4,1,2023-03-08,2,398.88,116.63,21.4,0.22,20.97,107.31,Delivered,25
ORD-040393,2,8,1,2023-06-19,1,324.11,112.69,25.54,0.25,20.23,42.39,Delivered,25
ORD-040394,3,7,3,2024-03-03,2,213.49,88.36,21.75,0.22,41.18,29.41,Delivered,45
ORD-040395,1,3,1,2024-04-19,1,248.65,100.94,18.73,0.25,18.27,24.35,Delivered,25
ORD-040396,3,4,3,2024-05-01,2,307.25,125.83,23.46,0.22,39.96,45.1,Delivered,45
ORD-040397,1,6,2,2023-07-05,2,202.98,79.79,17.06,0.22,32.79,25.67,Cancelled,35
ORD-040398,2,10,1,2024-01-26,1,418.88,119.16,20.59,0.25,19.29,120.98,Delivered,25
ORD-040399,1,6,5,2023-06-13,1,230.48,90.12,18.67,0.25,50.46,30.22,Delivered,90
ORD-040400,4,3,3,2024-01-05,1,284.13,101,19.14,0.25,38.84,49.24,Delivered,45
ORD-040401,2,6,2,2024-05-13,1,388.35,127.99,24.16,0.25,28.09,68.38,Delivered,35
ORD-040402,3,5,2,2023-02-01,1,270.27,119.07,20.66,0.25,30.73,22.21,Cancelled,35
ORD-040403,5,5,2,2024-06-25,2,249.5,82.81,15.2,0.22,31.49,31.58,Delivered,35
ORD-040404,5,5,1,2024-04-14,1,204.38,66.13,17.6,0.25,18.25,30.36,Delivered,25
ORD-040405,3,10,2,2024-03-17,1,298.61,125.96,23.13,0.25,29.07,36.2,Cancelled,35
ORD-040406,3,2,4,2024-02-09,3,334.02,154.19,21.49,0.05,52.04,12.8,Delivered,70
ORD-040407,4,9,5,2024-03-21,1,357.97,129.74,18.89,0.25,54.64,56.26,Delivered,90
ORD-040408,2,1,1,2024-06-29,1,413.9,148.18,19.67,0.25,18.99,43.46,Delivered,25
ORD-040409,4,4,1,2024-03-21,1,247.54,93.15,20.84,0.25,20.1,30.92,Delivered,25
ORD-040410,4,7,3,2023-08-16,2,224.43,83.57,18.63,0.22,42.31,30.07,Delivered,45
ORD-040411,3,9,2,2023-12-31,1,283.44,112.93,22.92,0.25,32.2,48.16,Delivered,35
ORD-040412,3,8,3,2023-08-11,1,345.75,152.25,18.99,0.25,35.52,28.56,Delivered,45
ORD-040413,6,9,2,2024-06-19,1,172.62,54.4,12.13,0.25,27.4,17.18,Cancelled,35
ORD-040414,6,3,2,2024-05-20,2,206.53,62.11,12.22,0.22,28.5,29.07,Delivered,35
ORD-040415,3,9,1,2023-12-08,2,235.94,93.91,22.23,0.22,19.96,40.3,Delivered,25
ORD-040416,2,5,1,2024-03-25,1,361.49,100.77,24.84,0.25,18.63,109.56,Delivered,25
ORD-040417,4,5,3,2024-05-25,3,249.57,106.13,17.71,0.05,42.07,2.76,Delivered,45
ORD-040418,4,2,1,2023-06-20,1,194.91,69.7,18.12,0.25,19.74,32.82,Delivered,25
ORD-040419,3,9,3,2023-12-15,1,168,73.58,21.63,0.25,33.28,14.7,Delivered,45
ORD-040420,1,7,2,2023-10-23,2,268.72,98.18,15.25,0.22,31.74,50.54,Delivered,35
ORD-040421,6,9,2,2024-03-22,3,196.21,65.64,11.25,0.05,27.09,8.68,Delivered,35
ORD-040422,2,7,2,2023-08-30,1,348.57,117.02,18.99,0.25,31.85,56.01,Delivered,35
ORD-040423,3,8,3,2024-02-18,1,246.86,100.51,23.65,0.25,36.02,37.47,Delivered,45
ORD-040424,2,10,3,2023-09-12,2,452.26,144.47,22.42,0.22,43.78,91.09,Cancelled,45
ORD-040425,1,8,1,2023-03-25,1,250.38,99.14,19.5,0.25,20.69,30.08,Delivered,25
ORD-040426,1,8,1,2023-03-22,1,192.75,73.62,16.16,0.25,19.17,29.15,Delivered,25
ORD-040427,6,8,3,2023-03-31,2,116.83,32.83,11.29,0.22,34.55,23.02,Delivered,45
ORD-040428,4,8,1,2023-01-26,1,233.38,78.97,17.52,0.25,19.17,49.72,Delivered,25
ORD-040429,1,10,1,2023-11-18,2,206.8,78.63,19.89,0.22,19.53,32.07,Delivered,25
ORD-040430,4,6,3,2024-01-29,1,240.27,88.14,21.32,0.25,40.7,35.29,Delivered,45
ORD-040431,1,2,3,2023-04-06,1,254.15,163.94,16.84,0.25,37.49,22.75,Delivered,45
ORD-040432,4,4,2,2023-12-30,1,318.84,124.23,18.67,0.25,30.76,29.94,Delivered,35
ORD-040433,3,9,2,2023-12-25,2,271.51,84.93,17.16,0.22,26.6,94.58,Cancelled,35
ORD-040434,6,10,1,2023-04-21,1,141.35,45.31,10.18,0.25,21.02,11.89,Delivered,25
ORD-040435,3,3,2,2023-09-12,2,296.14,118.67,23.11,0.22,28.93,48.91,Cancelled,35
ORD-040436,4,4,2,2024-03-13,1,182.53,68.85,18.79,0.25,29.79,22.42,Delivered,35
ORD-040437,1,3,1,2023-01-15,2,260.04,101.86,20.47,0.22,18.02,33.69,Delivered,25
ORD-040438,6,6,3,2023-04-21,1,152.98,48.25,10.96,0.25,41.51,15.13,Delivered,45
ORD-040439,3,4,2,2024-06-29,2,323.12,131.7,20.56,0.22,27.61,48.74,Delivered,35
ORD-040440,3,6,2,2024-03-02,1,249.88,108.18,21.48,0.25,30.05,24.51,Cancelled,35
ORD-040441,1,7,1,2023-10-13,2,209.81,77.58,17.86,0.22,19.16,37.41,Cancelled,25
ORD-040442,4,8,5,2024-01-09,2,224.21,78.39,19.31,0.22,61.08,41.9,Delivered,90
ORD-040443,4,9,3,2024-04-23,3,242.52,101.79,18.52,0.05,38.4,5.79,Delivered,45
ORD-040444,1,8,1,2024-04-21,2,198.31,76.98,16.4,0.22,18,27.24,Delivered,25
ORD-040445,2,2,2,2023-08-04,2,328.82,114.3,24.7,0.22,29.85,43.06,Cancelled,35
ORD-040446,3,9,2,2023-10-29,1,277.43,113.48,18.41,0.25,32.17,41.02,Delivered,35
ORD-040447,5,7,1,2024-01-14,2,195.19,64.22,13.95,0.22,17.97,26.2,Delivered,25
ORD-040448,6,9,3,2023-02-25,1,146.29,45.78,12.02,0.25,44.1,15.5,Delivered,45
ORD-040449,4,8,1,2024-06-09,1,320.07,125.39,18.92,0.25,19.45,28.47,Delivered,25
ORD-040450,1,7,2,2023-09-27,1,243.44,99.31,16.32,0.25,29.36,22.75,Delivered,35
ORD-040451,5,3,3,2023-08-26,1,307.5,104.34,15.63,0.25,40.48,32.93,Delivered,45
ORD-040452,1,10,3,2024-05-23,2,272.3,100.76,18.25,0.22,37.2,48.39,Delivered,45
ORD-040453,5,8,1,2023-03-31,2,279.98,91.3,13.82,0.22,19.98,39.73,Delivered,25
ORD-040454,2,5,3,2023-01-30,2,371.52,119.39,20.91,0.22,43.5,73.04,Delivered,45
ORD-040455,4,6,2,2024-02-05,1,305.8,109.26,17.02,0.25,28.1,51.7,Delivered,35
ORD-040456,1,3,3,2023-09-02,2,188.56,73.82,18.92,0.22,40.34,24.52,Delivered,45
ORD-040457,1,9,2,2024-03-18,2,234.82,84.56,16.11,0.22,32.61,46.9,Delivered,35
ORD-040458,3,8,3,2023-02-23,2,315.43,129.55,16.47,0.22,40.74,45.53,Delivered,45
ORD-040459,1,9,1,2023-09-02,1,186.33,71.07,16.26,0.25,19.94,28.39,Delivered,25
ORD-040460,3,4,4,2023-06-16,2,320.04,132.5,20.73,0.22,46.02,44,Delivered,70
ORD-040461,4,4,1,2024-03-05,3,290.3,121.19,18.67,0.05,21.12,8.47,Delivered,25
ORD-040462,3,9,2,2023-06-11,1,369.91,160.18,18.33,0.25,31.05,36.2,Cancelled,35
ORD-040463,2,8,4,2023-10-09,2,352.7,120.36,19.82,0.22,55.5,51.79,Cancelled,70
ORD-040464,1,6,1,2024-04-11,2,279.93,90.01,19.44,0.22,18.78,79.91,Delivered,25
ORD-040465,2,6,3,2024-05-27,1,334.95,121.81,19.92,0.25,44.39,30.42,Delivered,45
ORD-040466,4,7,2,2024-02-25,2,339.22,124.79,16.4,0.22,29.51,49.01,Delivered,35
ORD-040467,2,7,2,2023-09-25,2,330.11,105.03,23.58,0.22,26.55,67.53,Delivered,35
ORD-040468,3,6,3,2023-12-10,1,220.58,89.92,22.59,0.25,38.76,33.24,Delivered,45
ORD-040469,1,10,1,2024-02-08,1,221.55,86.38,19.28,0.25,16.95,29.6,Delivered,25
ORD-040470,4,6,3,2024-05-07,2,288.86,98.93,18.85,0.22,43.64,58.8,Delivered,45
ORD-040471,4,7,1,2024-05-14,1,295.25,114.08,18.62,0.25,19.87,29.95,Delivered,25
ORD-040472,3,9,4,2024-06-03,3,228.82,103.47,18.54,0.05,47.42,13.25,Delivered,70
ORD-040473,5,1,4,2024-04-08,3,198.79,71.71,16.81,0.05,54.64,10.08,Delivered,70
ORD-040474,5,7,3,2023-04-21,2,244.1,73.97,13.2,0.22,38.5,49.43,Delivered,45
ORD-040475,4,5,4,2024-03-09,1,162.44,63.42,19.84,0.25,47.65,14.94,Delivered,70
ORD-040476,3,8,1,2024-04-10,2,330.62,126.29,23.43,0.22,21.11,67.52,Delivered,25
ORD-040477,6,7,1,2024-05-09,1,167.6,49.93,9.71,0.25,20.31,24.95,Delivered,25
ORD-040478,3,9,3,2024-06-01,2,305.67,125.58,18.52,0.22,43.15,44.04,Cancelled,45
ORD-040479,4,10,1,2023-11-08,1,289.13,110.94,15.2,0.25,18.67,31.12,Delivered,25
ORD-040480,3,5,3,2024-01-23,2,258.42,101.99,19.23,0.22,35.98,45.94,Delivered,45
ORD-040481,5,8,2,2023-01-08,1,225.69,78.55,15.33,0.25,31.83,18.99,Delivered,35
ORD-040482,3,4,2,2023-12-11,3,301.03,140.01,18.64,0.05,29.08,9.34,Cancelled,35
ORD-040483,3,6,2,2023-10-18,1,326.4,140.13,21.4,0.25,29.26,34.46,Delivered,35
ORD-040484,3,2,3,2024-06-16,1,314.18,136.84,18.24,0.25,37.94,29.1,Delivered,45
ORD-040485,1,6,1,2024-05-20,3,218.58,94.94,16.6,0.05,19.87,7.6,Delivered,25
ORD-040486,5,2,1,2024-04-01,1,245.67,79.25,13.94,0.25,19.65,37.13,Delivered,25
ORD-040487,5,6,1,2023-02-14,2,206.61,66.86,13.96,0.22,18.85,30.66,Delivered,25
ORD-040488,4,9,4,2023-09-11,2,292.98,98.31,16.9,0.22,52.57,64.35,Delivered,70
ORD-040489,3,4,2,2024-02-11,2,363.53,146.76,19.61,0.22,30.02,57.78,Delivered,35
ORD-040490,2,9,5,2023-01-25,2,289.7,92.58,23.16,0.22,50.76,58.26,Delivered,90
ORD-040491,1,5,2,2023-06-16,1,230.72,93.6,17.44,0.25,28.09,22.71,Delivered,35
ORD-040492,1,6,1,2024-05-14,3,219.72,97.79,16.21,0.05,20.48,2.42,Delivered,25
ORD-040493,3,4,1,2023-04-08,2,271.01,105.88,19.52,0.22,21.82,50.42,Delivered,25
ORD-040494,1,9,4,2023-02-09,2,215.25,84.25,18.25,0.22,53.58,28.03,Delivered,70
ORD-040495,1,7,2,2023-12-16,1,132,53.65,17.03,0.25,27.45,12.77,Delivered,35
ORD-040496,2,9,2,2024-06-09,3,249.46,98.75,20.37,0.05,28.71,2.59,Delivered,35
ORD-040497,2,6,4,2024-04-17,1,381.71,131.99,23.08,0.25,46.03,51.74,Delivered,70
ORD-040498,3,6,2,2024-06-21,2,316.81,132.93,18.44,0.22,28.09,39.88,Delivered,35
ORD-040499,2,6,3,2024-03-12,3,370.9,144.04,19.14,0.05,42.13,10.81,Delivered,45
ORD-040500,6,8,2,2023-09-29,1,194.55,58.96,11.95,0.25,32.57,26.1,Delivered,35
ORD-040501,6,7,4,2024-06-09,2,162.08,48.73,11.25,0.22,48.08,22.86,Delivered,70
ORD-040502,1,7,5,2023-09-24,2,211.37,81.45,23.31,0.22,64.27,30.37,Delivered,90
ORD-040503,6,8,4,2023-08-15,1,181.54,45.6,10.29,0.25,46.8,51.26,Delivered,70
ORD-040504,1,10,1,2023-10-03,2,217.88,78.05,16.33,0.22,18.44,44.43,Delivered,25
ORD-040505,2,8,2,2024-04-10,1,323.3,113.51,22.94,0.25,31.66,39.53,Delivered,35
ORD-040506,5,8,2,2024-05-28,1,229.27,77.07,14.78,0.25,28.2,26.46,Delivered,35
ORD-040507,3,7,2,2023-08-19,2,301.7,121.79,16.55,0.22,33.27,47.97,Cancelled,35
ORD-040508,1,8,1,2023-10-11,1,163.31,60.93,18.62,0.25,21.15,27.91,Delivered,25
ORD-040509,4,2,5,2024-05-19,1,252.38,90.12,16.15,0.25,56.87,42.8,Delivered,90
ORD-040510,3,6,3,2023-02-05,1,283.18,123.83,20.26,0.25,45.9,25.21,Delivered,45
ORD-040511,6,10,5,2024-03-25,2,197.89,48.05,12.13,0.22,61.2,60.6,Delivered,90
ORD-040512,5,5,1,2023-10-07,2,216.45,69.46,15.13,0.22,18.55,33.66,Delivered,25
ORD-040513,6,9,5,2023-08-29,2,211.21,60.05,12.61,0.22,53.35,39.64,Delivered,90
ORD-040514,3,2,2,2023-10-02,3,306.34,135.84,17.37,0.05,32.37,23.35,Delivered,35
ORD-040515,4,8,2,2023-09-20,1,176.11,66.07,17.08,0.25,30.58,22.46,Delivered,35
ORD-040516,6,10,2,2024-03-14,2,153.91,47.14,11.22,0.22,29.85,19.21,Delivered,35
ORD-040517,1,8,2,2024-06-02,1,282,107.24,17.96,0.25,30.49,43.68,Delivered,35
ORD-040518,4,9,4,2023-10-29,3,296.57,123.5,20.82,0.05,44.47,9.35,Delivered,70
ORD-040519,1,7,2,2024-04-16,3,219.91,93.86,19.15,0.05,30.96,11.34,Delivered,35
ORD-040520,6,7,5,2024-03-01,1,170.55,50.1,13.77,0.25,58.36,27.4,Cancelled,90
ORD-040521,1,7,4,2023-08-07,2,223.15,84.42,13.74,0.22,58.82,35.55,Delivered,70
ORD-040522,3,7,3,2023-12-19,1,258.23,113.38,19.2,0.25,49.6,22.02,Delivered,45
